,name,address,city,rigeon
1233,춘천애막골점,강원도 춘천시 우석로85번길 20-6 (석사동) ,강원도,춘천시
1234,춘천온의점,강원 춘천시 온의동 650-30,강원,춘천시
1235,춘천장학지구점,강원도 춘천시 동면 춘천로449번길 20-2 ,강원도,춘천시
1236,춘천퇴계점(치킨앤비어),강원도 춘천시 행촌로 59 (퇴계동) 1층,강원도,춘천시
1237,춘천후평시장점,강원도 춘천시 춘천로296번길 6 (후평동) ,강원도,춘천시
1238,충남당진점,"충청남도 당진시 서부로 175 (채운동, BBQ치킨) 1층",충청남도,당진시
1239,충남대산점,충남 서산시 대산읍 대산리 119번지 대산종합상가내,충남,서산시
1240,충남덕산온천점(명변2.express),충청남도 예산군 덕산면 봉운로 27-2 ,충청남도,예산군
1241,충남도청점(올리브치킨),충청남도 홍성군 홍북읍 충남대로 24 (내포제나우스오 110호,충청남도,홍성군
1242,"충남동대점(타변,올리브카페)",충청남도 보령시 작은오랏3길 7 (동대동) ,충청남도,보령시
1243,충남둔포점,충남 아산시 영인면 백석포안길 24-5 BBQ 충남둔포점,충남,아산시
1244,충남배방점,충남 아산시 배방면 공수리 65-4,충남,아산시
1245,충남복운점,충남 당진시 송악읍 신복운로 7길 4(신성빌딩 1층),충남,당진시
1246,충남부여점,충청남도 부여군 부여읍 월함로 9 ,충청남도,부여군
1247,충남서산석남점,충남 서산시 석림동 673-9,충남,서산시
1248,충남서산예천점,충남 서산시 예천동 665-7,충남,서산시
1249,충남서산읍내점,충남 서산시 읍내동 255번지,충남,서산시
1250,충남서산점,충남 서산시 동문동 59-33,충남,서산시
1251,충남서천점,충남 서천군 서천읍 사곡리 271,충남,서천군
1252,충남석문점,충남 당진군 석문면 삼봉리 853-21,충남,당진군
1253,충남신창점,충청남도 아산시 신창면 온천대로 820 ,충청남도,아산시
1254,충남아산인주점,충남 아산시 인주면 밀두리 137-2,충남,아산시
1255,충남예산점,충남 예산군 예산읍 주교리 349-3번지,충남,예산군
1256,충남온양본점,충청남도 아산시 온중로54번길 7-4 ,충청남도,아산시
1257,충남웅천점,충청남도 보령시 웅천읍 장터중앙길 133-11 (한창약국 ,충청남도,보령시
1258,충남장항점,충청남도 서천군 장항읍 성주로 1 ,충청남도,서천군
1259,충남청양점,충청남도 청양군 청양읍 중앙로 84 ,충청남도,청양군
1260,충남태안남문점,충청남도 태안군 태안읍 중앙로 40-1 ,충청남도,태안군
1261,충남홍성본점,충남 홍성군 홍성읍 오관리 552-3번지 ,충남,홍성군
1262,충북광혜원점,충북 진천군 광혜원면 광혜원리 419~650 529-65,충북,진천군
1263,충북괴산점,충북 괴산군 괴산읍 동부리 646-3,충북,괴산군
1264,충북단양점,충북 단양군 단양읍 도전리 179번지,충북,단양군
1265,충북보은점,충청북도 보은군 보은읍 보은로 120 ,충청북도,보은군
1266,충북영동점(펀&정),충북 영동군 영동읍 계산리 695-7번지,충북,영동군
1267,충북오송점,"충청북도 청원군 오송읍 오송생명3로 87 모아미래도아 상가동 201,202호",충청북도,청원군
1268,충북오창과학단지점,충청북도 청주시 청원구 오창읍 구룡2길 67-3 ,충청북도,청주시
1269,충북옥천점,충청북도 옥천군 옥천읍 문장로 31 (2층 201호),충청북도,옥천군
1270,충북음성점,충북 음성군 음성읍 읍내리 479-13,충북,음성군
1271,충북증평점,충북 증평군 증평읍 신동리 15번지,충북,증평군
1272,충북진천점(올리브카페)(3),충청북도 진천군 진천읍 남산7길 7-1 1층 101호,충청북도,진천군
1273,충북혁신도시점,충청북도 음성군 맹동면 원중로 1404 미래빌딩,충청북도,음성군
1274,충주기업도시점(올리브치킨),충청북도 충주시 중앙탑면 원앙9길 15 A-1동 1층 123호 e편한세상충주,충청북도,충주시
1275,충주목행점,충북 충주시 목행동 536번지,충북,충주시
1276,충주연수행복점(3명변2),충청북도 충주시 번영대로 144 (연수동) ,충청북도,충주시
1277,충주용산점(express)(4),충청북도 충주시 금봉8길 1 (용산동) ,충청북도,충주시
1278,충주칠금점,"충청북도 충주시 금릉로 48 (칠금동, 상가동) 105호",충청북도,충주시
1279,칠곡학정점,대구광역시 북구 칠곡중앙대로118길 20 (읍내동) 104호,대구광역시,북구
1280,태백장성점,강원 태백시 장성동 150-13번지 4/1,강원,태백시
1281,태안안면점,충청남도 태안군 안면읍 장터로 114-20 ,충청남도,태안군
1282,태안원북점,충청남도 태안군 원북면 원이로 831-1 ,충청남도,태안군
1283,태장행운점(치킨앤비어2),강원도 원주시 치악로 2037 (태장동) ,강원도,원주시
1284,태전행복점(올리브치킨),"경기도 광주시 태봉로 174 (태전동) 지1층 104호(태전동, 힐스테이트 태전 1634)",경기도,광주시
1285,테스트매장,대구 달서구 월성동 270-1 주공4단지상가 가-106호,대구,달서구
1286,테크노행복점(올리브카페),"대구광역시 달성군 현풍면 테크노북로4길 27 (대구테 105호,106호",대구광역시,달성군
1287,통영도천점,"경상남도 통영시 도천상가안길 73 (도천동, 신한토탈 114호",경상남도,통영시
1288,통영미수봉평점,경상남도 통영시 해평1길 6-2 (봉평동),경상남도,통영시
1289,통영북신점,경상남도 통영시 장골로 25 (북신동) 지하2층 206호(북신동),경상남도,통영시
1290,통영안정점,경상남도 통영시 광도면 안정1길 55 (통영현대성우오 101호 2단지 상가(현대성우오스타),경상남도,통영시
1291,통영죽림점,경상남도 통영시 광도면 신죽1길 90 (죽림프라자) 105호,경상남도,통영시
1292,통영큐즈점,경남 통영시 무전동 1032-1 ,경남,통영시
1293,통일스타점,경기도 안양시 동안구 평촌대로427번길 60-8 (비산동) ,경기도,안양시
1294,파인타운점,"서울특별시 송파구 새말로6길 49 (문정동, 석재빌) 1층",서울특별시,송파구
1295,파장점,경기 수원시 장안구 파장동 588,경기,수원시
1296,파주금촌로데오점,"경기도 파주시 금빛로 24-9 (금촌동,조인원프라자2층 202호)",경기도,파주시
1297,파주문산점,경기도 파주시 문산읍 독산로 41-1 1층,경기도,파주시
1298,파주봉일천점,경기도 파주시 조리읍 봉천로 37-14 ,경기도,파주시
1299,파주야당점,경기도 파주시 경의로 1070 (야당동) ,경기도,파주시
1300,파주운정점,경기도 파주시 가람로 51번길 16-33 ,경기도,파주시
1301,파주LCD점,경기 파주시 탄현면 금승리 11번지 102호,경기,파주시
1302,파주lcd점(치킨앤비어)(3),경기도 파주시 월롱면 엘씨디로241번길 8-19 201호,경기도,파주시
1303,판교테크노밸리점(2)(치킨앤비어),"경기도 성남시 분당구 판교역로 231 121호 (삼평동, 에이치스퀘어 에스동)",경기도,성남시
1304,패밀리타운점,서울 송파구 문정동 150-25호 1층,서울,송파구
1305,평내1점,"경기도 남양주시 평내로29번안길 34 ,101(평내동,모던빌)",경기도,남양주시
1306,평산행복점,대구 서구 평리동 721-10,대구,서구
1307,평택고덕태평점,경기 평택시 고덕면 궁리 72-1번지 외 1필지,경기,평택시
1308,평택동삭점,경기도 평택시 서재로 43 (동삭동) 101호,경기도,평택시
1309,"평택비전점(점명변,비전중앙점,명변)","경기도 평택시 평남로  692, 1층(비전동)",경기도,평택시
1310,평택서정점,경기도 평택시 특구로27번길 25 (서정동),경기도,평택시
1311,평택세교점(cafe),경기 평택시 세교동 567-16번지,경기,평택시
1312,평택스타점,경기도 평택시 자유로 2 (평택동),경기도,평택시
1313,평택용이점,경기 평택시 용이동 464-6 101호 ,경기,평택시
1314,평택용죽지구점(올리브카페),경기도 평택시 용죽6길 5-122 1층(용이동),경기도,평택시
1315,평택이충점,경기도 평택시 추담로 58-78 (장안동) 2동 2층 202호,경기도,평택시
1316,평택칠원점,경기 평택시 칠원동 39-9,경기,평택시
1317,평택팽성점,경기도 평택시 팽성읍 부용로 31 1층 101호(국제빌딩),경기도,평택시
1318,평택포승점,경기도 평택시 포승읍 포승공단순환로 403 삼부르네상 상가-110,경기도,평택시
1319,포천가산점,경기도 포천시 가산면 선마로 238 ,경기도,포천시
1320,포천경복대점,경기도 포천시 신북면 신평로 168 ,경기도,포천시
1321,포천송우행운점,경기도 포천시 소흘읍 솔모루로 40 ,경기도,포천시
1322,포천운천점(올리브카페),경기도 포천시 영북면 운천로9번길 5 1층,경기도,포천시
1323,포천이동점(펀&정),경기 포천시 이동면 장암리 510-1번지,경기,포천시
1324,포천일동점,경기 포천시 일동면 기산리 91-151,경기,포천시
1325,포천중앙점,"경기 포천시 신읍동 191-35,37,38",경기,포천시
1326,포항남부점(cafe)(4),경상북도 포항시 남구 상대로 99 (상도동) ,경상북도,포항시
1327,포항대이점,경북 포항시 남구 대이로127번길 18-5 1층(이동),경북,포항시
1328,포항두호점,경상북도 포항시 북구 학전로 71 (두호동) 1층,경상북도,포항시
1329,포항법원점,경상북도 포항시 북구 법원로 175 (양덕동) 1층 104호,경상북도,포항시
1330,포항양학점,경상북도 포항시 북구 양학로 8 (학잠동) 1층,경상북도,포항시
1331,포항용흥점,경상북도 포항시 북구 새마을로 68 (용흥동) 101호,경상북도,포항시
1332,포항우현점(올리브치킨),경상북도 포항시 북구 중앙로 422 (우현동) 1층,경상북도,포항시
1333,포항원리행운점,경상북도 포항시 남구 오천읍 남원로 86-15 (포항원동 2동 1층 101호,경상북도,포항시
1334,포항죽대점(올리브카페),경상북도 포항시 남구 상공로 155 (대도동) 1층,경상북도,포항시
1335,포항중앙점(올리브카페),경상북도 포항시 남구 축항로 14 (해도동) 1층,경상북도,포항시
1336,포항창포점,경북 포항시 북구 창포동 627,경북,포항시
1337,포항효곡점(올리브치킨),경상북도 포항시 남구 효성로93번길 22-14 (효자동) 1층,경상북도,포항시
1338,포항흥해점,경상북도 포항시 북구 흥해읍 도음로 901 ,경상북도,포항시
1339,하남점,경기 하남시 신장동 96-3,경기,하남시
1340,하남풍산행복점,경기 하남시 덕풍3동 811-3,경기,하남시
1341,하대원점,경기 성남시 중원구 하대원동 132 ,경기,성남시
1342,하소왕암점,충청북도 제천시 소새로1길 37 (왕암동) ,충청북도,제천시
1343,하월곡점,서울 성북구 하월곡동 230 동일하이빌 뉴시티 136호,서울,성북구
1344,하중동점(치킨앤비어),"경기도 시흥시 연성로29번길 19 101호 (하중동, 외1필지)",경기도,시흥시
1345,학동역점(올리브카페),서울특별시 강남구 학동로34길 23 (논현동) 1층,서울특별시,강남구
1346,한강센트럴자이점(올리브카페),"경기도 김포시 태장로 845 (장기동, 한강센트럴자이1 101호",경기도,김포시
1347,한화지구점,"인천광역시 남동구 앵고개로815번길 20 (논현동, 소래 비상가동 1층 102호",인천광역시,남동구
1348,함안군북점(명변),경상남도 함안군 군북면 중암10길 20 ,경상남도,함안군
1349,합정스타점,"서울특별시 마포구 양화로8길 5 (서교동,소천빌딩1층)",서울특별시,마포구
1350,합천가야점,경상남도 합천군 가야면 가야시장로 74 ,경상남도,합천군
1351,햇빛점,경기 고양시 덕양구 행신동 948-1,경기,고양시
1352,행당점,서울특별시 성동구 무학봉길 53-1 (하왕십리동) 1층,서울특별시,성동구
1353,행운점,서울특별시 관악구 봉천로 567 1층(봉천동),서울특별시,관악구
1354,향남부영점(express)(2),경기도 화성시 향남읍 하길로 70 상가동 103호,경기도,화성시
1355,향남스타점,"경기도 화성시 향남읍 발안로 116 , 204(중앙프라자)",경기도,화성시
1356,현풍테크노폴리스점,대구광역시 달성군 유가면 현풍로47길 5 ,대구광역시,달성군
1357,형곡행복점,경북 구미시 형곡동 151-7 대림베스트빌 301동 105호,경북,구미시
1358,호계플라자,경기 안양시 동안구 호계동 933-25,경기,안양시
1359,호매실수변공원점(express)(2),경기도 수원시 권선구 서수원로523번길 12-18 1층(금곡동),경기도,수원시
1360,호텔리젠트마린점,"제주특별자치도 제주시 서부두2길 20 (건입동, 호텔리 ",제주특별자치도,제주시
1361,호평역점,경기 남양주시 호평동 658-3,경기,남양주시
1362,홍대반가점(치킨앤비어),서울특별시 마포구 어울마당로 131-1  1층(동교동),서울특별시,마포구
1363,홍대역점,서울 마포구 동교동 147-4 1층,서울,마포구
1364,홍은2점,서울 서대문구 홍은2동 277-28,서울,서대문구
1365,홍제점,서울 서대문구 홍제동 현대원@3구역상가 118호,서울,서대문구
1366,화곡1점,서울 강서구 화곡1동 358-10 ,서울,강서구
1367,화곡2점,서울 강서구 화곡4동 772-63,서울,강서구
1368,화곡3점,서울특별시 양천구 월정로 218 (신월동) 1층,서울특별시,양천구
1369,화명수정역점,부산광역시 북구 금곡대로 157 ,부산광역시,북구
